Time;Action
60157820.000000;23.000000
60157970.000000;24.000000
60158130.000000;23.000000
60158290.000000;24.000000
60159690.000000;18.000000
60159690.000000;20.000000
60159690.000000;22.000000
60164560.000000;27.000000
60164560.000000;30.000000
60164560.000000;36.000000
60164810.000000;28.000000
60164910.000000;27.000000
60166670.000000;28.000000
60201710.000000;25.000000
60201910.000000;26.000000
60202870.000000;25.000000
60203120.000000;26.000000
60203170.000000;25.000000
60204720.000000;26.000000
60204920.000000;25.000000
60205720.000000;26.000000
60205830.000000;25.000000
60208550.000000;26.000000
60208650.000000;25.000000
60212850.000000;26.000000
60212900.000000;25.000000
60216710.000000;26.000000
60222940.000000;25.000000
60222990.000000;26.000000
60223040.000000;25.000000
60224250.000000;26.000000
60224350.000000;25.000000
60227340.000000;26.000000
60229600.000000;33.000000
60266530.000000;25.000000
60266530.000000;17.000000
60266530.000000;19.000000
60266530.000000;21.000000
60266730.000000;26.000000
60267540.000000;25.000000
60267590.000000;26.000000
60267740.000000;25.000000
60268000.000000;26.000000
60269600.000000;18.000000
60269600.000000;20.000000
60269600.000000;22.000000
60269700.000000;25.000000
60269750.000000;26.000000
60270350.000000;25.000000
60270400.000000;26.000000
60273280.000000;25.000000
60273330.000000;26.000000
60274360.000000;25.000000
60274410.000000;26.000000
60274510.000000;25.000000
60274610.000000;26.000000
60274660.000000;25.000000
60274770.000000;26.000000
60282250.000000;25.000000
60282920.000000;26.000000
60283830.000000;25.000000
60283880.000000;26.000000
60284730.000000;25.000000
60284780.000000;26.000000
60285080.000000;25.000000
60285130.000000;26.000000
60286060.000000;25.000000
60286160.000000;26.000000
60286210.000000;25.000000
60287210.000000;26.000000
60287860.000000;25.000000
60295220.000000;26.000000
60299580.000000;34.000000
60299580.000000;36.000000
60318660.000000;25.000000
60319310.000000;26.000000
60319410.000000;25.000000
60323660.000000;26.000000
60323910.000000;25.000000
60324110.000000;26.000000
60328740.000000;25.000000
60329590.000000;33.000000
60347440.000000;26.000000
60633500.000000;25.000000
60633500.000000;17.000000
60633500.000000;19.000000
60633500.000000;21.000000
60633600.000000;26.000000
60633800.000000;25.000000
60633850.000000;26.000000
60634000.000000;25.000000
60634600.000000;26.000000
60635200.000000;25.000000
60635500.000000;26.000000
60636550.000000;18.000000
60636550.000000;20.000000
60636550.000000;22.000000
60638120.000000;23.000000
60638120.000000;29.000000
60638120.000000;36.000000
60640760.000000;24.000000
60680920.000000;23.000000
60685050.000000;24.000000
60687430.000000;25.000000
60689140.000000;33.000000
60692030.000000;26.000000
60693960.000000;25.000000
60693960.000000;17.000000
60693960.000000;19.000000
60693960.000000;21.000000
60694160.000000;26.000000
60695910.000000;25.000000
60695960.000000;26.000000
60696960.000000;18.000000
60696960.000000;20.000000
60697010.000000;22.000000
60701970.000000;23.000000
60701970.000000;29.000000
60701970.000000;36.000000
60702220.000000;24.000000
60702270.000000;23.000000
60704170.000000;24.000000
60714570.000000;25.000000
60714720.000000;26.000000
60714820.000000;25.000000
60714920.000000;26.000000
60715620.000000;25.000000
60716950.000000;26.000000
60717000.000000;25.000000
60723320.000000;26.000000
60723370.000000;25.000000
60723680.000000;26.000000
60727650.000000;25.000000
60729000.000000;26.000000
60729250.000000;25.000000
60732560.000000;26.000000
60741370.000000;25.000000
60744490.000000;26.000000
60744750.000000;25.000000
60745750.000000;26.000000
60748510.000000;25.000000
60749490.000000;26.000000
60750370.000000;25.000000
60752080.000000;26.000000
60778990.000000;33.000000
60940910.000000;25.000000
60940910.000000;17.000000
60940910.000000;19.000000
60940910.000000;21.000000
60943060.000000;26.000000
60946960.000000;18.000000
60946960.000000;20.000000
60946960.000000;22.000000
60976950.000000;34.000000
60976950.000000;36.000000
61018480.000000;25.000000
61019580.000000;26.000000
61019630.000000;25.000000
61020100.000000;26.000000
61057980.000000;33.000000
61138170.000000;25.000000
61138170.000000;17.000000
61138170.000000;19.000000
61138170.000000;21.000000
61138320.000000;26.000000
61144200.000000;20.000000
61144200.000000;18.000000
61144250.000000;22.000000
61148450.000000;23.000000
61148450.000000;36.000000
61148950.000000;24.000000
61149900.000000;23.000000
61150450.000000;24.000000
61151720.000000;25.000000
61151770.000000;26.000000
61152170.000000;25.000000
61152620.000000;26.000000
61152770.000000;25.000000
61153930.000000;26.000000
61154610.000000;25.000000
61157730.000000;26.000000
61160720.000000;25.000000
61164240.000000;26.000000
61164290.000000;25.000000
61164640.000000;26.000000
61165190.000000;25.000000
61166940.000000;26.000000
61167040.000000;25.000000
61167390.000000;26.000000
61167640.000000;25.000000
61167790.000000;26.000000
61168090.000000;25.000000
61168190.000000;26.000000
61168390.000000;25.000000
61168590.000000;26.000000
61168840.000000;25.000000
61169040.000000;26.000000
61169260.000000;25.000000
61169410.000000;26.000000
61169710.000000;25.000000
61169810.000000;26.000000
61170060.000000;25.000000
61170260.000000;26.000000
61170510.000000;25.000000
61170710.000000;26.000000
61170810.000000;25.000000
61171470.000000;26.000000
61295490.000000;33.000000
61356890.000000;25.000000
61356890.000000;17.000000
61356890.000000;19.000000
61356890.000000;21.000000
61356990.000000;26.000000
61359960.000000;18.000000
61359960.000000;20.000000
61359960.000000;22.000000
61389950.000000;34.000000
61389950.000000;36.000000
61477990.000000;33.000000
61568820.000000;25.000000
61568820.000000;17.000000
61568820.000000;19.000000
61568820.000000;21.000000
61569020.000000;26.000000
61569270.000000;25.000000
61570420.000000;26.000000
61570520.000000;25.000000
61570570.000000;26.000000
61570670.000000;25.000000
61571120.000000;26.000000
61574860.000000;18.000000
61574860.000000;20.000000
61574910.000000;22.000000
61588860.000000;25.000000
61589970.000000;26.000000
61590020.000000;25.000000
61590170.000000;26.000000
61604880.000000;34.000000
61604880.000000;36.000000
61618370.000000;25.000000
61619820.000000;26.000000
61661930.000000;25.000000
61663400.000000;26.000000
61692760.000000;25.000000
61694560.000000;26.000000
61696910.000000;33.000000
61720500.000000;25.000000
61720500.000000;17.000000
61720500.000000;19.000000
61720500.000000;21.000000
61722720.000000;26.000000
61723520.000000;18.000000
61723570.000000;20.000000
61723570.000000;22.000000
61753550.000000;34.000000
61753550.000000;36.000000
61813300.000000;25.000000
61813450.000000;26.000000
61815420.000000;23.000000
61815520.000000;24.000000
61816080.000000;23.000000
61816390.000000;24.000000
61817000.000000;23.000000
61817050.000000;24.000000
61817150.000000;23.000000
61817450.000000;24.000000
61817970.000000;25.000000
61818020.000000;26.000000
61818330.000000;25.000000
61818790.000000;26.000000
61818940.000000;25.000000
61828250.000000;26.000000
61828610.000000;25.000000
61831110.000000;26.000000
61879580.000000;33.000000
61997300.000000;25.000000
61997300.000000;17.000000
61997300.000000;19.000000
61997300.000000;21.000000
61997400.000000;26.000000
61997500.000000;25.000000
61997650.000000;26.000000
61997910.000000;25.000000
61998020.000000;26.000000
62000390.000000;22.000000
62000440.000000;18.000000
62000440.000000;20.000000
62007130.000000;23.000000
62007130.000000;29.000000
62007130.000000;36.000000
62009770.000000;24.000000
62047990.000000;23.000000
62053310.000000;24.000000
62054710.000000;25.000000
62056010.000000;26.000000
62056810.000000;25.000000
62058760.000000;26.000000
62060910.000000;25.000000
62061920.000000;26.000000
62062080.000000;25.000000
62062230.000000;26.000000
62064810.000000;25.000000
62065110.000000;26.000000
62065510.000000;25.000000
62066770.000000;26.000000
62066920.000000;25.000000
62067220.000000;26.000000
62071410.000000;25.000000
62072210.000000;26.000000
62072660.000000;25.000000
62072860.000000;26.000000
62074160.000000;25.000000
62074260.000000;26.000000
62074410.000000;25.000000
62074560.000000;26.000000
62146140.000000;33.000000
62280140.000000;25.000000
62280140.000000;17.000000
62280140.000000;19.000000
62280140.000000;21.000000
62280400.000000;26.000000
62280950.000000;25.000000
62281450.000000;26.000000
62281550.000000;25.000000
62281600.000000;26.000000
62281650.000000;25.000000
62281810.000000;26.000000
62283280.000000;23.000000
62283690.000000;24.000000
62283800.000000;23.000000
62283950.000000;24.000000
62284000.000000;23.000000
62284200.000000;24.000000
62284300.000000;23.000000
62284450.000000;24.000000
62284550.000000;23.000000
62284700.000000;24.000000
62286160.000000;27.000000
62286210.000000;18.000000
62286210.000000;20.000000
62286210.000000;22.000000
62286270.000000;28.000000
62286420.000000;27.000000
62286420.000000;30.000000
62286420.000000;36.000000
62286470.000000;28.000000
62286770.000000;27.000000
62288430.000000;28.000000
62317560.000000;27.000000
62318510.000000;28.000000
62323760.000000;25.000000
62324120.000000;26.000000
62324270.000000;25.000000
62325090.000000;26.000000
62325390.000000;25.000000
62325690.000000;26.000000
62326750.000000;25.000000
62327250.000000;26.000000
62329170.000000;25.000000
62329770.000000;26.000000
62330130.000000;25.000000
62330530.000000;26.000000
62330630.000000;25.000000
62333610.000000;26.000000
62334910.000000;25.000000
62335710.000000;26.000000
62336170.000000;25.000000
62336270.000000;26.000000
62336800.000000;25.000000
62337000.000000;26.000000
62338230.000000;25.000000
62339460.000000;26.000000
62339560.000000;25.000000
62341540.000000;26.000000
62342540.000000;25.000000
62342790.000000;26.000000
62342890.000000;25.000000
62343400.000000;26.000000
62344620.000000;25.000000
62345390.000000;26.000000
62348420.000000;33.000000
62355040.000000;25.000000
62355040.000000;17.000000
62355040.000000;19.000000
62355040.000000;21.000000
62355290.000000;26.000000
62359780.000000;23.000000
62360050.000000;24.000000
62360100.000000;23.000000
62360510.000000;24.000000
62360610.000000;23.000000
62360760.000000;24.000000
62360960.000000;23.000000
62361010.000000;24.000000
62361160.000000;18.000000
62361160.000000;20.000000
62361210.000000;22.000000
62361560.000000;23.000000
62361560.000000;36.000000
62361660.000000;24.000000
62363280.000000;27.000000
62363380.000000;28.000000
62364340.000000;27.000000
62364440.000000;28.000000
62364740.000000;27.000000
62364790.000000;28.000000
62365290.000000;27.000000
62365340.000000;28.000000
62365890.000000;27.000000
62366040.000000;28.000000
62366560.000000;27.000000
62366660.000000;28.000000
62367170.000000;27.000000
62367320.000000;28.000000
62368750.000000;27.000000
62370940.000000;28.000000
62371950.000000;25.000000
62372470.000000;26.000000
62372970.000000;25.000000
62373780.000000;26.000000
62373880.000000;25.000000
62374600.000000;26.000000
62375610.000000;25.000000
62375660.000000;26.000000
62377170.000000;25.000000
62377380.000000;26.000000
62377580.000000;25.000000
62377830.000000;26.000000
62378530.000000;25.000000
62379430.000000;26.000000
62379580.000000;25.000000
62380990.000000;26.000000
62382210.000000;25.000000
62382360.000000;26.000000
62391260.000000;25.000000
62391360.000000;26.000000
62391510.000000;25.000000
62391760.000000;26.000000
62391860.000000;25.000000
62394370.000000;26.000000
62427600.000000;33.000000
62437230.000000;25.000000
62437230.000000;17.000000
62437230.000000;19.000000
62437230.000000;21.000000
62437530.000000;26.000000
62438130.000000;25.000000
62438230.000000;26.000000
62438330.000000;25.000000
62439230.000000;26.000000
62440240.000000;18.000000
62440240.000000;20.000000
62440240.000000;22.000000
62470230.000000;34.000000
62470230.000000;36.000000
62563250.000000;33.000000
62684080.000000;25.000000
62684080.000000;17.000000
62684080.000000;19.000000
62684080.000000;21.000000
62684480.000000;26.000000
62684730.000000;25.000000
62684830.000000;26.000000
62690130.000000;18.000000
62690130.000000;20.000000
62690130.000000;22.000000
62720080.000000;34.000000
62720080.000000;36.000000
62853120.000000;33.000000
62972820.000000;25.000000
62972820.000000;17.000000
62972820.000000;19.000000
62972820.000000;21.000000
62972930.000000;26.000000
62973790.000000;25.000000
62973990.000000;26.000000
62974100.000000;25.000000
62974560.000000;26.000000
62978870.000000;20.000000
62978870.000000;22.000000
62978870.000000;18.000000
62982630.000000;23.000000
62982630.000000;36.000000
62982980.000000;24.000000
62983280.000000;23.000000
62983430.000000;24.000000
62984280.000000;23.000000
62984380.000000;24.000000
62984680.000000;23.000000
62984980.000000;24.000000
62985030.000000;23.000000
62985130.000000;24.000000
62985830.000000;25.000000
62985880.000000;26.000000
62986130.000000;25.000000
62986630.000000;26.000000
62987080.000000;25.000000
62990830.000000;26.000000
63010670.000000;25.000000
63010770.000000;26.000000
63040630.000000;33.000000
63204310.000000;25.000000
63204310.000000;17.000000
63204310.000000;19.000000
63204310.000000;21.000000
63204360.000000;26.000000
63205230.000000;25.000000
63205480.000000;26.000000
63207760.000000;23.000000
63208010.000000;24.000000
63208610.000000;23.000000
63208910.000000;24.000000
63210420.000000;18.000000
63210420.000000;20.000000
63210420.000000;22.000000
63213380.000000;25.000000
63213530.000000;26.000000
63214430.000000;25.000000
63216740.000000;26.000000
63240370.000000;34.000000
63240370.000000;36.000000
63295380.000000;33.000000
63522270.000000;23.000000
63523880.000000;24.000000
63523930.000000;23.000000
63524130.000000;24.000000
63524380.000000;23.000000
63524830.000000;24.000000
63524880.000000;23.000000
63525080.000000;24.000000
63525180.000000;23.000000
63525430.000000;24.000000
63529230.000000;27.000000
63530230.000000;28.000000
63530330.000000;27.000000
63530480.000000;28.000000
63530780.000000;27.000000
63531030.000000;28.000000
63531330.000000;27.000000
63531530.000000;28.000000
63532030.000000;27.000000
63533130.000000;28.000000
63533980.000000;25.000000
63533980.000000;17.000000
63533980.000000;19.000000
63533980.000000;21.000000
63534380.000000;26.000000
63534430.000000;25.000000
63534530.000000;26.000000
63537380.000000;23.000000
63537430.000000;24.000000
63537480.000000;23.000000
63537580.000000;24.000000
63537730.000000;23.000000
63538180.000000;24.000000
63538280.000000;23.000000
63538380.000000;24.000000
63538480.000000;23.000000
63538580.000000;24.000000
63538730.000000;23.000000
63538780.000000;24.000000
63539230.000000;23.000000
63539430.000000;24.000000
63539980.000000;18.000000
63539980.000000;20.000000
63539980.000000;22.000000
63541830.000000;27.000000
63541830.000000;30.000000
63541830.000000;36.000000
63541880.000000;28.000000
63542130.000000;27.000000
63544130.000000;28.000000
63572670.000000;27.000000
63572720.000000;28.000000
63572820.000000;27.000000
63573920.000000;28.000000
63580880.000000;25.000000
63581780.000000;26.000000
63583030.000000;25.000000
63583330.000000;26.000000
63584830.000000;25.000000
63584880.000000;26.000000
63584980.000000;25.000000
63586080.000000;26.000000
63590530.000000;25.000000
63590730.000000;26.000000
63591080.000000;25.000000
63591330.000000;26.000000
63592500.000000;25.000000
63592700.000000;26.000000
63593960.000000;25.000000
63594600.000000;26.000000
63595670.000000;25.000000
63597030.000000;26.000000
63597230.000000;25.000000
63597890.000000;26.000000
63598040.000000;25.000000
63599950.000000;26.000000
63607370.000000;25.000000
63609420.000000;26.000000
63609770.000000;25.000000
63609970.000000;26.000000
63610670.000000;25.000000
63610920.000000;26.000000
63611120.000000;25.000000
63612230.000000;26.000000
63612440.000000;25.000000
63612690.000000;26.000000
63612790.000000;25.000000
63624950.000000;26.000000
63625450.000000;25.000000
63625500.000000;26.000000
63625850.000000;25.000000
63627400.000000;26.000000
63629070.000000;25.000000
63630180.000000;26.000000
63630230.000000;25.000000
63631430.000000;26.000000
63631480.000000;25.000000
63632690.000000;26.000000
63650840.000000;33.000000
63653100.000000;25.000000
63653100.000000;17.000000
63653100.000000;19.000000
63653100.000000;21.000000
63653250.000000;26.000000
63653850.000000;25.000000
63654000.000000;26.000000
63654360.000000;25.000000
63654610.000000;26.000000
63656170.000000;18.000000
63656170.000000;20.000000
63656170.000000;22.000000
63656220.000000;25.000000
63656270.000000;26.000000
63661390.000000;23.000000
63661390.000000;29.000000
63661390.000000;36.000000
63663800.000000;24.000000
63707160.000000;23.000000
63708780.000000;24.000000
63710460.000000;25.000000
63710510.000000;26.000000
63710710.000000;25.000000
63710870.000000;26.000000
63711530.000000;25.000000
63712700.000000;26.000000
63713410.000000;25.000000
63715010.000000;26.000000
63715310.000000;25.000000
63715510.000000;26.000000
63715760.000000;25.000000
63724290.000000;26.000000
63724490.000000;25.000000
63728930.000000;26.000000
63729530.000000;25.000000
63729830.000000;26.000000
63730930.000000;25.000000
63731080.000000;26.000000
63731180.000000;25.000000
63731790.000000;26.000000
63785420.000000;33.000000
63832180.000000;25.000000
63832180.000000;17.000000
63832180.000000;19.000000
63832180.000000;21.000000
63832230.000000;26.000000
63832630.000000;25.000000
63832940.000000;26.000000
63833290.000000;25.000000
63833440.000000;26.000000
63834690.000000;23.000000
63834790.000000;24.000000
63834840.000000;23.000000
63834990.000000;24.000000
63835090.000000;23.000000
63835240.000000;18.000000
63835240.000000;20.000000
63835240.000000;22.000000
63835240.000000;24.000000
63835490.000000;23.000000
63835490.000000;29.000000
63835490.000000;36.000000
63837810.000000;24.000000
63843830.000000;23.000000
63844630.000000;24.000000
63892520.000000;33.000000
63899570.000000;25.000000
63899570.000000;17.000000
63899570.000000;19.000000
63899570.000000;21.000000
63899770.000000;26.000000
63900170.000000;25.000000
63900270.000000;26.000000
63900320.000000;25.000000
63900420.000000;26.000000
63900820.000000;25.000000
63901180.000000;26.000000
63902190.000000;23.000000
63902340.000000;24.000000
63902740.000000;23.000000
63902790.000000;24.000000
63902990.000000;23.000000
63903140.000000;24.000000
63903240.000000;23.000000
63903350.000000;24.000000
63903450.000000;23.000000
63903550.000000;24.000000
63903770.000000;23.000000
63903970.000000;24.000000
63904220.000000;23.000000
63904270.000000;24.000000
63905630.000000;18.000000
63905630.000000;20.000000
63905630.000000;22.000000
63906090.000000;27.000000
63906090.000000;30.000000
63906090.000000;36.000000
63906140.000000;28.000000
63906490.000000;27.000000
63908040.000000;28.000000
63949580.000000;27.000000
63950490.000000;28.000000
63951540.000000;25.000000
63951590.000000;26.000000
63953540.000000;25.000000
63953840.000000;26.000000
63954440.000000;25.000000
63954640.000000;26.000000
63954790.000000;25.000000
63958740.000000;26.000000
63960050.000000;25.000000
63960850.000000;26.000000
63962320.000000;25.000000
63962570.000000;26.000000
63963270.000000;25.000000
63964330.000000;26.000000
63964480.000000;25.000000
63964530.000000;26.000000
63965180.000000;25.000000
63966230.000000;26.000000
63966730.000000;25.000000
63966880.000000;26.000000
63967430.000000;25.000000
63967830.000000;26.000000
64006090.000000;33.000000
64023850.000000;27.000000
64024310.000000;28.000000
64025210.000000;25.000000
64025210.000000;17.000000
64025210.000000;19.000000
64025210.000000;21.000000
64025510.000000;26.000000
64026020.000000;25.000000
64026170.000000;26.000000
64026420.000000;25.000000
64026520.000000;26.000000
64027990.000000;23.000000
64028250.000000;24.000000
64028350.000000;23.000000
64028450.000000;24.000000
64028600.000000;23.000000
64028700.000000;24.000000
64028850.000000;23.000000
64029050.000000;24.000000
64029160.000000;23.000000
64029510.000000;24.000000
64029560.000000;23.000000
64029710.000000;24.000000
64030140.000000;23.000000
64030400.000000;24.000000
64031310.000000;18.000000
64031310.000000;20.000000
64031310.000000;22.000000
64034280.000000;27.000000
64034280.000000;30.000000
64034280.000000;36.000000
64034330.000000;28.000000
64034790.000000;27.000000
64036450.000000;28.000000
64083010.000000;25.000000
64083160.000000;26.000000
64083210.000000;25.000000
64083360.000000;26.000000
64087280.000000;33.000000
64096280.000000;25.000000
64096280.000000;17.000000
64096280.000000;19.000000
64096280.000000;21.000000
64096530.000000;26.000000
64097080.000000;25.000000
64097230.000000;26.000000
64097590.000000;25.000000
64097790.000000;26.000000
64099040.000000;25.000000
64099140.000000;26.000000
64100300.000000;23.000000
64100350.000000;24.000000
64100550.000000;23.000000
64100600.000000;24.000000
64101050.000000;23.000000
64101260.000000;24.000000
64101410.000000;23.000000
64101510.000000;24.000000
64101610.000000;23.000000
64101760.000000;24.000000
64101860.000000;23.000000
64102010.000000;24.000000
64102320.000000;18.000000
64102320.000000;20.000000
64102320.000000;22.000000
64102570.000000;23.000000
64102570.000000;36.000000
64102620.000000;24.000000
64104020.000000;27.000000
64104070.000000;28.000000
64107220.000000;27.000000
64109020.000000;28.000000
64109770.000000;25.000000
64109920.000000;26.000000
64111170.000000;25.000000
64111520.000000;26.000000
64112370.000000;25.000000
64112570.000000;26.000000
64112920.000000;25.000000
64113220.000000;26.000000
64113370.000000;25.000000
64115240.000000;26.000000
64116140.000000;25.000000
64116190.000000;26.000000
64116550.000000;25.000000
64117610.000000;26.000000
64118360.000000;25.000000
64118570.000000;26.000000
64118920.000000;25.000000
64119520.000000;26.000000
64120020.000000;25.000000
64120870.000000;26.000000
64126270.000000;25.000000
64126320.000000;26.000000
64126820.000000;25.000000
64127130.000000;26.000000
64128690.000000;25.000000
64130360.000000;26.000000
64130610.000000;25.000000
64130760.000000;26.000000
64130910.000000;25.000000
64130960.000000;26.000000
64132120.000000;25.000000
64132570.000000;26.000000
64134030.000000;25.000000
64135450.000000;26.000000
64135550.000000;25.000000
64149370.000000;26.000000
64150770.000000;25.000000
64150920.000000;26.000000
64151620.000000;25.000000
64161720.000000;26.000000
64163740.000000;25.000000
64163940.000000;26.000000
64164610.000000;25.000000
64174150.000000;26.000000
64174250.000000;25.000000
64217200.000000;26.000000
64217460.000000;25.000000
64217560.000000;26.000000
64217610.000000;25.000000
64292270.000000;26.000000
64346830.000000;25.000000
64347430.000000;26.000000
64348680.000000;23.000000
64348780.000000;24.000000
64348830.000000;23.000000
64349280.000000;24.000000
64350430.000000;23.000000
64350680.000000;24.000000
64350730.000000;23.000000
64350980.000000;24.000000
64351480.000000;25.000000
64351530.000000;26.000000
64351680.000000;25.000000
64351730.000000;26.000000
64351930.000000;25.000000
64361680.000000;26.000000
64362330.000000;25.000000
64363380.000000;26.000000
64370540.000000;25.000000
64372540.000000;26.000000
64412600.000000;33.000000
64412950.000000;25.000000
64412950.000000;17.000000
64412950.000000;19.000000
64412950.000000;21.000000
64413000.000000;26.000000
64413050.000000;25.000000
64413100.000000;26.000000
64413250.000000;25.000000
64413350.000000;26.000000
64418960.000000;18.000000
64418960.000000;20.000000
64418960.000000;22.000000
64419760.000000;25.000000
64419810.000000;26.000000
64448920.000000;34.000000
64448920.000000;36.000000
64481930.000000;33.000000
64994590.000000;25.000000
64994590.000000;17.000000
64994590.000000;19.000000
64994590.000000;21.000000
64994690.000000;26.000000
64995240.000000;25.000000
64995390.000000;26.000000
64995540.000000;25.000000
64996840.000000;26.000000
64996940.000000;25.000000
64997240.000000;26.000000
65000590.000000;18.000000
65000590.000000;20.000000
65000590.000000;22.000000
65030560.000000;34.000000
65030560.000000;36.000000
65084600.000000;33.000000
65356800.000000;25.000000
65356800.000000;17.000000
65356800.000000;19.000000
65356800.000000;21.000000
65356850.000000;26.000000
65359870.000000;18.000000
65359870.000000;20.000000
65359870.000000;22.000000
65377020.000000;25.000000
65377070.000000;26.000000
65382630.000000;23.000000
65382630.000000;29.000000
65382630.000000;36.000000
65382830.000000;24.000000
65383030.000000;23.000000
65385330.000000;24.000000
65411840.000000;23.000000
65416960.000000;24.000000
65419960.000000;23.000000
65420060.000000;24.000000
65423820.000000;25.000000
65423870.000000;26.000000
65424880.000000;25.000000
65425180.000000;26.000000
65425830.000000;25.000000
65428310.000000;26.000000
65428410.000000;25.000000
65428660.000000;26.000000
65429260.000000;25.000000
65431870.000000;26.000000
65431970.000000;25.000000
65432070.000000;26.000000
65437140.000000;25.000000
65437240.000000;26.000000
65437440.000000;25.000000
65439270.000000;26.000000
65439470.000000;25.000000
65440280.000000;26.000000
65440380.000000;25.000000
65440530.000000;26.000000
65440640.000000;25.000000
65440840.000000;26.000000
65445670.000000;33.000000
65461220.000000;25.000000
65461220.000000;17.000000
65461220.000000;19.000000
65461220.000000;21.000000
65461320.000000;26.000000
65462020.000000;25.000000
65462170.000000;26.000000
65462930.000000;25.000000
65463030.000000;26.000000
65464290.000000;18.000000
65464290.000000;20.000000
65464290.000000;22.000000
65464590.000000;23.000000
65464590.000000;29.000000
65464590.000000;36.000000
65464740.000000;24.000000
65464790.000000;23.000000
65466840.000000;24.000000
65502520.000000;23.000000
65504940.000000;24.000000
65507060.000000;25.000000
65508780.000000;26.000000
65509530.000000;25.000000
65516580.000000;26.000000
65519830.000000;25.000000
65519980.000000;26.000000
65520130.000000;25.000000
65522630.000000;26.000000
65524280.000000;25.000000
65525830.000000;26.000000
65528890.000000;25.000000
65529040.000000;26.000000
65529390.000000;25.000000
65530190.000000;26.000000
65531290.000000;25.000000
65531440.000000;26.000000
65531540.000000;25.000000
65536390.000000;26.000000
65536590.000000;25.000000
65536690.000000;26.000000
65604910.000000;25.000000
65605780.000000;26.000000
65606180.000000;25.000000
65606340.000000;26.000000
65711620.000000;33.000000
65785660.000000;25.000000
65785660.000000;17.000000
65785660.000000;19.000000
65785660.000000;21.000000
65786660.000000;26.000000
65791750.000000;18.000000
65791750.000000;20.000000
65791750.000000;22.000000
65821700.000000;34.000000
65821700.000000;36.000000
65905700.000000;33.000000
65919590.000000;25.000000
65919590.000000;17.000000
65919590.000000;19.000000
65919590.000000;21.000000
65919740.000000;26.000000
65919940.000000;25.000000
65922650.000000;18.000000
65922650.000000;20.000000
65922650.000000;22.000000
65922650.000000;26.000000
65934360.000000;25.000000
65934670.000000;26.000000
65934920.000000;25.000000
65935020.000000;26.000000
65935170.000000;25.000000
65935370.000000;26.000000
65935720.000000;25.000000
65935820.000000;26.000000
65952620.000000;34.000000
65952620.000000;36.000000
66018410.000000;25.000000
66018710.000000;26.000000
66037480.000000;25.000000
66037580.000000;26.000000
66037880.000000;25.000000
66038930.000000;26.000000
66038980.000000;25.000000
66039130.000000;26.000000
66039630.000000;25.000000
66039830.000000;26.000000
66039880.000000;25.000000
66040330.000000;26.000000
66040530.000000;25.000000
66041300.000000;26.000000
66042550.000000;23.000000
66042850.000000;24.000000
66043350.000000;23.000000
66043900.000000;24.000000
66044350.000000;23.000000
66044650.000000;24.000000
66044700.000000;23.000000
