Time;Action
158697660.000000;25.000000
158698560.000000;26.000000
158699430.000000;25.000000
158699530.000000;26.000000
158700430.000000;25.000000
158700630.000000;26.000000
158701030.000000;25.000000
158702140.000000;26.000000
158702190.000000;25.000000
158702340.000000;26.000000
158702740.000000;25.000000
158702790.000000;26.000000
158703390.000000;25.000000
158703490.000000;26.000000
158703590.000000;33.000000
158704290.000000;25.000000
158704290.000000;17.000000
158704290.000000;19.000000
158704290.000000;21.000000
158704340.000000;26.000000
158707290.000000;18.000000
158707290.000000;20.000000
158707290.000000;22.000000
158707540.000000;23.000000
158707540.000000;29.000000
158707540.000000;36.000000
158710240.000000;24.000000
158716940.000000;23.000000
158719350.000000;24.000000
158720910.000000;25.000000
158721310.000000;26.000000
158722320.000000;25.000000
158723120.000000;26.000000
158723670.000000;25.000000
158724080.000000;26.000000
158724130.000000;25.000000
158725030.000000;26.000000
158725080.000000;25.000000
158725280.000000;26.000000
158725330.000000;25.000000
158725890.000000;26.000000
158725940.000000;25.000000
158726040.000000;26.000000
158726290.000000;25.000000
158726390.000000;26.000000
158726640.000000;25.000000
158727190.000000;26.000000
158727390.000000;25.000000
158728250.000000;26.000000
158731510.000000;25.000000
158731760.000000;26.000000
158732560.000000;25.000000
158733210.000000;26.000000
158733660.000000;25.000000
158733960.000000;26.000000
158734060.000000;25.000000
158734220.000000;26.000000
158734470.000000;25.000000
158735270.000000;26.000000
158735320.000000;25.000000
158737630.000000;26.000000
158738730.000000;25.000000
158738830.000000;26.000000
158738980.000000;25.000000
158741780.000000;26.000000
158742030.000000;25.000000
158742480.000000;26.000000
158743180.000000;25.000000
158743230.000000;26.000000
158743380.000000;25.000000
158744880.000000;26.000000
158744980.000000;25.000000
158745030.000000;26.000000
158745080.000000;25.000000
158745280.000000;26.000000
158745430.000000;25.000000
158745480.000000;26.000000
158746780.000000;25.000000
158746980.000000;26.000000
158752550.000000;33.000000
158764190.000000;25.000000
158764190.000000;17.000000
158764190.000000;19.000000
158764190.000000;21.000000
158764340.000000;26.000000
158765300.000000;25.000000
158765450.000000;26.000000
158765910.000000;25.000000
158766010.000000;26.000000
158767110.000000;23.000000
158767410.000000;24.000000
158767510.000000;23.000000
158768010.000000;24.000000
158768060.000000;23.000000
158768960.000000;24.000000
158769010.000000;23.000000
158769510.000000;24.000000
158769610.000000;23.000000
158769910.000000;24.000000
158769960.000000;23.000000
158770210.000000;18.000000
158770210.000000;20.000000
158770210.000000;22.000000
158770860.000000;24.000000
158772160.000000;27.000000
158772160.000000;30.000000
158772160.000000;36.000000
158774520.000000;28.000000
158781820.000000;27.000000
158785320.000000;28.000000
158806170.000000;33.000000
158815480.000000;25.000000
158815480.000000;17.000000
158815480.000000;19.000000
158815480.000000;21.000000
158815580.000000;26.000000
158815980.000000;25.000000
158816430.000000;26.000000
158817780.000000;23.000000
158817830.000000;24.000000
158817980.000000;23.000000
158818290.000000;24.000000
158818590.000000;23.000000
158819040.000000;24.000000
158819090.000000;23.000000
158819590.000000;24.000000
158819740.000000;23.000000
158820690.000000;24.000000
158820840.000000;23.000000
158821540.000000;18.000000
158821540.000000;20.000000
158821540.000000;22.000000
158821790.000000;24.000000
158821890.000000;23.000000
158821890.000000;36.000000
158822140.000000;24.000000
158822240.000000;23.000000
158822490.000000;24.000000
158823740.000000;27.000000
158825710.000000;28.000000
158826010.000000;27.000000
158826710.000000;28.000000
158827110.000000;25.000000
158827610.000000;26.000000
158828860.000000;25.000000
158829760.000000;26.000000
158829960.000000;25.000000
158830060.000000;26.000000
158830110.000000;25.000000
158831060.000000;26.000000
158831160.000000;25.000000
158831260.000000;26.000000
158831760.000000;25.000000
158831860.000000;26.000000
158831910.000000;25.000000
158832210.000000;26.000000
158832410.000000;25.000000
158832510.000000;26.000000
158833470.000000;25.000000
158833520.000000;26.000000
158839000.000000;25.000000
158839250.000000;26.000000
158839900.000000;25.000000
158840000.000000;26.000000
158842270.000000;25.000000
158842470.000000;26.000000
158842520.000000;25.000000
158842620.000000;26.000000
158851540.000000;25.000000
158851640.000000;26.000000
158852390.000000;25.000000
158852540.000000;26.000000
158852640.000000;25.000000
158853040.000000;26.000000
158854600.000000;25.000000
158854650.000000;26.000000
158860650.000000;25.000000
158860750.000000;26.000000
158860900.000000;25.000000
158861050.000000;26.000000
158861700.000000;25.000000
158862810.000000;26.000000
158862910.000000;25.000000
158863260.000000;26.000000
158865460.000000;25.000000
158865510.000000;26.000000
158869940.000000;33.000000
158887580.000000;25.000000
158887580.000000;17.000000
158887580.000000;19.000000
158887580.000000;21.000000
158888380.000000;26.000000
158889600.000000;25.000000
158890610.000000;18.000000
158890660.000000;20.000000
158890660.000000;22.000000
158891010.000000;26.000000
158891920.000000;23.000000
158891920.000000;29.000000
158891920.000000;36.000000
158894730.000000;24.000000
158902790.000000;23.000000
158905140.000000;24.000000
158916870.000000;25.000000
158916970.000000;26.000000
158917570.000000;25.000000
158917920.000000;26.000000
158918020.000000;25.000000
158918720.000000;26.000000
158919830.000000;25.000000
158920280.000000;26.000000
158920380.000000;25.000000
158921530.000000;26.000000
158921680.000000;25.000000
158921830.000000;26.000000
158926250.000000;25.000000
158926350.000000;26.000000
158927600.000000;25.000000
158927760.000000;26.000000
158929010.000000;25.000000
158929110.000000;26.000000
158930270.000000;25.000000
158930370.000000;26.000000
158930920.000000;25.000000
158931120.000000;26.000000
158933480.000000;25.000000
158933530.000000;26.000000
158989090.000000;25.000000
158989390.000000;26.000000
158990490.000000;25.000000
158990640.000000;26.000000
158992940.000000;33.000000
158993290.000000;23.000000
158993740.000000;24.000000
158993790.000000;23.000000
158993940.000000;24.000000
158994190.000000;23.000000
158994290.000000;24.000000
158994740.000000;25.000000
158994740.000000;17.000000
158994740.000000;19.000000
158994740.000000;21.000000
158994890.000000;26.000000
158995340.000000;25.000000
158995390.000000;26.000000
158995940.000000;25.000000
158996040.000000;26.000000
158997150.000000;23.000000
158997250.000000;24.000000
158997400.000000;23.000000
158997550.000000;24.000000
158997600.000000;23.000000
158997800.000000;18.000000
158997800.000000;20.000000
158997800.000000;22.000000
158997850.000000;24.000000
158997950.000000;23.000000
158997950.000000;29.000000
158997950.000000;36.000000
159000550.000000;24.000000
159008950.000000;25.000000
159009250.000000;26.000000
159009400.000000;25.000000
159009650.000000;26.000000
159009850.000000;25.000000
159009900.000000;26.000000
159011400.000000;25.000000
159011500.000000;26.000000
159011550.000000;25.000000
159011600.000000;26.000000
159013410.000000;25.000000
159014060.000000;26.000000
159014310.000000;25.000000
159014360.000000;26.000000
159015010.000000;25.000000
159016160.000000;26.000000
159016260.000000;25.000000
159016310.000000;26.000000
159023610.000000;25.000000
159023710.000000;26.000000
159023860.000000;25.000000
159023910.000000;26.000000
159024010.000000;25.000000
159025410.000000;26.000000
159026120.000000;25.000000
159026270.000000;26.000000
159048290.000000;25.000000
159048390.000000;26.000000
159048540.000000;25.000000
159048790.000000;26.000000
159050640.000000;25.000000
159051440.000000;26.000000
159051890.000000;25.000000
159052040.000000;26.000000
159067960.000000;33.000000
159105540.000000;25.000000
159105540.000000;17.000000
159105540.000000;19.000000
159105540.000000;21.000000
159108590.000000;18.000000
159108590.000000;20.000000
159108590.000000;22.000000
159126480.000000;26.000000
159127240.000000;25.000000
159128500.000000;26.000000
159131760.000000;25.000000
159132010.000000;26.000000
159132110.000000;25.000000
159132210.000000;26.000000
159132460.000000;25.000000
159132510.000000;26.000000
159132610.000000;25.000000
159132860.000000;26.000000
159133470.000000;25.000000
159133520.000000;26.000000
159133780.000000;25.000000
159133880.000000;26.000000
159134730.000000;25.000000
159134830.000000;26.000000
159136090.000000;25.000000
159136440.000000;26.000000
159138550.000000;34.000000
159138550.000000;36.000000
159153240.000000;25.000000
159153290.000000;26.000000
159168550.000000;33.000000
159184100.000000;25.000000
159184100.000000;17.000000
159184100.000000;19.000000
159184100.000000;21.000000
159190180.000000;18.000000
159190180.000000;20.000000
159190180.000000;22.000000
159193560.000000;26.000000
159196960.000000;25.000000
159197210.000000;26.000000
159198560.000000;25.000000
159198760.000000;26.000000
159199360.000000;25.000000
159199610.000000;26.000000
159205210.000000;25.000000
159205510.000000;26.000000
159207860.000000;25.000000
159208360.000000;26.000000
159212370.000000;25.000000
159212420.000000;26.000000
159212470.000000;25.000000
159212720.000000;26.000000
159212770.000000;25.000000
159213120.000000;26.000000
159218450.000000;25.000000
159218700.000000;26.000000
159219000.000000;25.000000
159219450.000000;26.000000
159219550.000000;25.000000
159219910.000000;26.000000
159220120.000000;25.000000
159220170.000000;34.000000
159220170.000000;36.000000
159220220.000000;26.000000
159220420.000000;25.000000
159220570.000000;26.000000
159221470.000000;25.000000
159221520.000000;26.000000
159221770.000000;25.000000
159221820.000000;26.000000
159222630.000000;25.000000
159223130.000000;26.000000
159317280.000000;25.000000
159322500.000000;26.000000
159322600.000000;25.000000
159323300.000000;26.000000
159324400.000000;25.000000
159325170.000000;26.000000
159325480.000000;25.000000
159325780.000000;26.000000
159325930.000000;25.000000
159326330.000000;26.000000
159326430.000000;25.000000
159326530.000000;26.000000
159326630.000000;25.000000
159327530.000000;26.000000
159327680.000000;25.000000
159327890.000000;26.000000
159329740.000000;25.000000
159330240.000000;26.000000
159330850.000000;25.000000
159330950.000000;26.000000
159332820.000000;25.000000
159333180.000000;26.000000
159333880.000000;25.000000
159335230.000000;26.000000
159335930.000000;25.000000
159336240.000000;26.000000
159336490.000000;25.000000
159336540.000000;26.000000
159336690.000000;25.000000
159336790.000000;26.000000
159337650.000000;25.000000
159338150.000000;26.000000
159339050.000000;25.000000
159339950.000000;26.000000
159398170.000000;33.000000
159426280.000000;25.000000
159426280.000000;17.000000
159426280.000000;19.000000
159426280.000000;21.000000
159426590.000000;26.000000
159429300.000000;18.000000
159429350.000000;20.000000
159429350.000000;22.000000
159429450.000000;23.000000
159429450.000000;29.000000
159429450.000000;36.000000
159432210.000000;24.000000
159442500.000000;25.000000
159443250.000000;26.000000
159448000.000000;25.000000
159448450.000000;26.000000
159449600.000000;25.000000
159449650.000000;26.000000
159450260.000000;25.000000
159450810.000000;26.000000
159450960.000000;25.000000
159451160.000000;26.000000
159452110.000000;25.000000
159452410.000000;26.000000
159452460.000000;25.000000
159452860.000000;26.000000
159485450.000000;33.000000
159746940.000000;25.000000
159746940.000000;17.000000
159746940.000000;19.000000
159746940.000000;21.000000
159747040.000000;26.000000
159749090.000000;23.000000
159749340.000000;24.000000
159749440.000000;23.000000
159749640.000000;24.000000
159749740.000000;23.000000
159749990.000000;18.000000
159749990.000000;20.000000
159749990.000000;22.000000
159750590.000000;24.000000
159750640.000000;23.000000
159750640.000000;29.000000
159750640.000000;36.000000
159753110.000000;24.000000
159780680.000000;33.000000
159804390.000000;27.000000
159804540.000000;28.000000
159825780.000000;25.000000
159825780.000000;17.000000
159825780.000000;19.000000
159825780.000000;21.000000
159825930.000000;26.000000
159826130.000000;25.000000
159826380.000000;26.000000
159827830.000000;23.000000
159827980.000000;24.000000
159828080.000000;23.000000
159828280.000000;24.000000
159828380.000000;23.000000
159828680.000000;24.000000
159828780.000000;23.000000
159828830.000000;18.000000
159828830.000000;20.000000
159828830.000000;22.000000
159828930.000000;24.000000
159829080.000000;23.000000
159829080.000000;35.000000
159829080.000000;36.000000
159829380.000000;24.000000
159829530.000000;23.000000
159830080.000000;24.000000
159830130.000000;23.000000
159830430.000000;24.000000
159830530.000000;23.000000
159831030.000000;24.000000
159831130.000000;23.000000
159831930.000000;24.000000
159833130.000000;27.000000
159833380.000000;28.000000
159833430.000000;27.000000
159833580.000000;28.000000
159833730.000000;27.000000
159833880.000000;28.000000
159834080.000000;27.000000
159834580.000000;28.000000
159834780.000000;27.000000
159835080.000000;28.000000
159835230.000000;27.000000
159835480.000000;28.000000
159835730.000000;27.000000
159836480.000000;28.000000
159837630.000000;25.000000
159837730.000000;26.000000
159837880.000000;25.000000
159838430.000000;26.000000
159865030.000000;25.000000
159865180.000000;26.000000
159865530.000000;25.000000
159865980.000000;26.000000
159866130.000000;25.000000
159866380.000000;26.000000
159866730.000000;25.000000
159867630.000000;26.000000
159867730.000000;25.000000
159868380.000000;26.000000
159869080.000000;25.000000
159869380.000000;26.000000
159871090.000000;25.000000
159871490.000000;26.000000
159871990.000000;25.000000
159872040.000000;26.000000
159872490.000000;25.000000
159873440.000000;26.000000
159876840.000000;25.000000
159878790.000000;26.000000
159881900.000000;25.000000
159883200.000000;26.000000
159883700.000000;25.000000
159884010.000000;26.000000
159884410.000000;25.000000
159884920.000000;26.000000
159885070.000000;25.000000
159886330.000000;26.000000
159886380.000000;25.000000
159886480.000000;26.000000
159886830.000000;25.000000
159887030.000000;26.000000
159887580.000000;25.000000
159888590.000000;26.000000
159888690.000000;25.000000
159888740.000000;26.000000
159890000.000000;25.000000
159890050.000000;26.000000
159891600.000000;25.000000
159891700.000000;26.000000
159892650.000000;25.000000
159892750.000000;26.000000
159893400.000000;25.000000
159893650.000000;26.000000
159893800.000000;25.000000
159893860.000000;26.000000
159894920.000000;25.000000
159894970.000000;26.000000
159895120.000000;25.000000
159896370.000000;26.000000
159896470.000000;25.000000
159896620.000000;26.000000
159896820.000000;25.000000
159897220.000000;26.000000
159906380.000000;25.000000
159906430.000000;26.000000
159906930.000000;25.000000
159907080.000000;26.000000
159990270.000000;25.000000
159990320.000000;26.000000
159990670.000000;25.000000
159993120.000000;33.000000
159993220.000000;26.000000
159994420.000000;23.000000
159994670.000000;24.000000
159996430.000000;25.000000
159996430.000000;17.000000
159996430.000000;19.000000
159996430.000000;21.000000
159996480.000000;26.000000
159996680.000000;25.000000
159997080.000000;26.000000
159998730.000000;23.000000
159999030.000000;24.000000
159999130.000000;23.000000
159999180.000000;24.000000
159999330.000000;23.000000
159999480.000000;18.000000
159999480.000000;20.000000
159999480.000000;22.000000
159999530.000000;24.000000
159999730.000000;23.000000
159999730.000000;29.000000
159999730.000000;36.000000
160002580.000000;24.000000
160011190.000000;25.000000
160011950.000000;26.000000
160012050.000000;25.000000
160012600.000000;26.000000
160012650.000000;25.000000
160013000.000000;26.000000
160013150.000000;25.000000
160013200.000000;26.000000
160013660.000000;25.000000
160013760.000000;26.000000
160026460.000000;25.000000
160026560.000000;26.000000
160127280.000000;25.000000
160127330.000000;26.000000
160127380.000000;25.000000
160127480.000000;26.000000
160128840.000000;25.000000
160129540.000000;26.000000
160130490.000000;23.000000
160130740.000000;24.000000
160131090.000000;23.000000
160131390.000000;24.000000
160131440.000000;23.000000
160131740.000000;24.000000
160133040.000000;25.000000
160133140.000000;26.000000
160133240.000000;25.000000
160133340.000000;26.000000
160133990.000000;25.000000
160135390.000000;26.000000
160135440.000000;25.000000
160135590.000000;26.000000
160135640.000000;25.000000
160135690.000000;26.000000
160136190.000000;25.000000
160136490.000000;26.000000
160136540.000000;25.000000
160136590.000000;26.000000
160137540.000000;25.000000
160137840.000000;26.000000
160137890.000000;25.000000
160139390.000000;26.000000
160139540.000000;25.000000
160139600.000000;26.000000
160140450.000000;25.000000
160140700.000000;26.000000
160140800.000000;25.000000
160141000.000000;26.000000
160141150.000000;25.000000
160141300.000000;26.000000
160144050.000000;25.000000
160144900.000000;26.000000
160146260.000000;25.000000
160146310.000000;26.000000
160146560.000000;25.000000
160146720.000000;26.000000
160147020.000000;25.000000
160147770.000000;33.000000
160148120.000000;26.000000
160182570.000000;25.000000
160182570.000000;17.000000
160182570.000000;19.000000
160182570.000000;21.000000
160183870.000000;26.000000
160185620.000000;18.000000
160185620.000000;20.000000
160185620.000000;22.000000
160188080.000000;23.000000
160188080.000000;29.000000
160188080.000000;36.000000
160190840.000000;24.000000
160200990.000000;25.000000
160202200.000000;26.000000
160202350.000000;25.000000
160202650.000000;26.000000
160202750.000000;25.000000
160202800.000000;26.000000
160202900.000000;25.000000
160203050.000000;26.000000
160209510.000000;25.000000
160210460.000000;26.000000
160210510.000000;25.000000
160210610.000000;26.000000
160211610.000000;25.000000
160211660.000000;26.000000
160211760.000000;25.000000
160211860.000000;26.000000
160212360.000000;25.000000
160212560.000000;26.000000
160212610.000000;25.000000
160212810.000000;26.000000
160212860.000000;25.000000
160213010.000000;26.000000
160214260.000000;25.000000
160214710.000000;26.000000
160228100.000000;33.000000
160298980.000000;25.000000
160298980.000000;17.000000
160298980.000000;19.000000
160298980.000000;21.000000
160300780.000000;26.000000
160301780.000000;23.000000
160302030.000000;18.000000
160302030.000000;20.000000
160302030.000000;22.000000
160302030.000000;24.000000
160302130.000000;23.000000
160302130.000000;29.000000
160302130.000000;36.000000
160304980.000000;24.000000
160333090.000000;25.000000
160333590.000000;26.000000
160333640.000000;25.000000
160333940.000000;26.000000
160335440.000000;25.000000
160335940.000000;26.000000
160337690.000000;25.000000
160338200.000000;26.000000
160350540.000000;25.000000
160350740.000000;26.000000
160351290.000000;25.000000
160351440.000000;26.000000
160351590.000000;25.000000
160352450.000000;26.000000
160352850.000000;25.000000
160352900.000000;26.000000
160353000.000000;25.000000
160353800.000000;26.000000
160354510.000000;25.000000
160354960.000000;26.000000
160355260.000000;25.000000
160356060.000000;26.000000
160356310.000000;25.000000
160358070.000000;26.000000
160363270.000000;25.000000
160366620.000000;26.000000
160367070.000000;25.000000
160367220.000000;26.000000
160367270.000000;25.000000
160367470.000000;26.000000
160367630.000000;25.000000
160368130.000000;26.000000
160368180.000000;25.000000
160368280.000000;26.000000
160368480.000000;25.000000
160368530.000000;26.000000
160369130.000000;25.000000
160369230.000000;26.000000
160376030.000000;25.000000
160376330.000000;26.000000
160376430.000000;25.000000
160378630.000000;26.000000
160380630.000000;25.000000
160380780.000000;26.000000
160421130.000000;25.000000
160421430.000000;26.000000
160422490.000000;25.000000
160422840.000000;26.000000
160422940.000000;25.000000
160423400.000000;26.000000
160424260.000000;25.000000
160424360.000000;26.000000
160426010.000000;25.000000
160426110.000000;26.000000
160427110.000000;25.000000
160427160.000000;26.000000
160440020.000000;25.000000
160440120.000000;26.000000
160445170.000000;33.000000
160455520.000000;25.000000
160455520.000000;17.000000
160455520.000000;19.000000
160455520.000000;21.000000
160456370.000000;26.000000
160459220.000000;25.000000
160461520.000000;18.000000
160461570.000000;20.000000
160461570.000000;22.000000
160487980.000000;26.000000
160489340.000000;25.000000
160491550.000000;34.000000
160491550.000000;36.000000
160491800.000000;26.000000
160497680.000000;25.000000
160497780.000000;26.000000
160498650.000000;25.000000
160499200.000000;26.000000
160499700.000000;25.000000
160500000.000000;26.000000
160501160.000000;25.000000
160501310.000000;26.000000
160502310.000000;25.000000
160502670.000000;26.000000
160502720.000000;25.000000
160503520.000000;26.000000
160539570.000000;33.000000
160554720.000000;25.000000
160554720.000000;17.000000
160554720.000000;19.000000
160554720.000000;21.000000
160555320.000000;26.000000
160555820.000000;25.000000
160555870.000000;26.000000
160556820.000000;23.000000
160557120.000000;24.000000
160557170.000000;23.000000
160557320.000000;24.000000
160557420.000000;23.000000
160557770.000000;18.000000
160557770.000000;20.000000
160557770.000000;22.000000
160557820.000000;24.000000
160558070.000000;23.000000
160558070.000000;29.000000
160558070.000000;36.000000
160560730.000000;24.000000
160652200.000000;27.000000
160652250.000000;28.000000
160652950.000000;25.000000
160653150.000000;26.000000
160653550.000000;25.000000
160653900.000000;26.000000
160654750.000000;25.000000
160655300.000000;26.000000
160664210.000000;25.000000
160664310.000000;26.000000
160664660.000000;25.000000
160665830.000000;26.000000
160665930.000000;25.000000
160666680.000000;26.000000
160666880.000000;25.000000
160667280.000000;26.000000
160667430.000000;25.000000
160668590.000000;26.000000
160672850.000000;25.000000
160672900.000000;26.000000
160673650.000000;25.000000
160673950.000000;26.000000
160674000.000000;25.000000
160674450.000000;26.000000
160748670.000000;25.000000
160748770.000000;26.000000
160805330.000000;25.000000
160805530.000000;26.000000
160805780.000000;25.000000
160805930.000000;26.000000
160807430.000000;23.000000
160807730.000000;24.000000
160808080.000000;25.000000
160808480.000000;26.000000
160836080.000000;33.000000
160887400.000000;27.000000
160887500.000000;28.000000
160888400.000000;25.000000
160888400.000000;17.000000
160888400.000000;19.000000
160888400.000000;21.000000
160888500.000000;26.000000
160889050.000000;25.000000
160889200.000000;26.000000
160890500.000000;23.000000
160890650.000000;24.000000
160890800.000000;23.000000
160891050.000000;24.000000
160891200.000000;23.000000
160891250.000000;24.000000
160891400.000000;23.000000
160891600.000000;24.000000
160891700.000000;23.000000
160892350.000000;24.000000
160893910.000000;27.000000
160894110.000000;28.000000
160894160.000000;27.000000
160894410.000000;18.000000
160894410.000000;20.000000
160894410.000000;22.000000
160894410.000000;28.000000
160894610.000000;27.000000
160894610.000000;30.000000
160894610.000000;36.000000
160897010.000000;28.000000
160901120.000000;27.000000
160904880.000000;28.000000
160932650.000000;33.000000
160946590.000000;25.000000
160946590.000000;17.000000
160946590.000000;19.000000
160946590.000000;21.000000
160946940.000000;26.000000
160949640.000000;18.000000
160949640.000000;20.000000
160949640.000000;22.000000
160949840.000000;23.000000
160949840.000000;35.000000
160949840.000000;36.000000
160951790.000000;24.000000
160951890.000000;23.000000
160952290.000000;24.000000
160952440.000000;23.000000
160952590.000000;24.000000
160952790.000000;23.000000
160952940.000000;24.000000
160953190.000000;23.000000
160953400.000000;24.000000
160953500.000000;23.000000
160953550.000000;24.000000
160953700.000000;23.000000
160954350.000000;24.000000
160954450.000000;23.000000
160954600.000000;24.000000
160954800.000000;23.000000
160954950.000000;24.000000
160955200.000000;23.000000
160955600.000000;24.000000
160955700.000000;23.000000
160956550.000000;24.000000
160963510.000000;27.000000
160963960.000000;28.000000
160967060.000000;25.000000
160968030.000000;26.000000
160996090.000000;25.000000
160996140.000000;26.000000
160996190.000000;25.000000
160996600.000000;26.000000
160996750.000000;25.000000
160996900.000000;26.000000
161000260.000000;25.000000
161000460.000000;26.000000
161001010.000000;25.000000
161001310.000000;26.000000
161006520.000000;25.000000
161006630.000000;26.000000
161006730.000000;25.000000
161008880.000000;26.000000
161009130.000000;25.000000
161010790.000000;26.000000
161011240.000000;25.000000
161012240.000000;26.000000
161012290.000000;25.000000
161012390.000000;26.000000
161012490.000000;25.000000
161012940.000000;26.000000
161014040.000000;25.000000
161014190.000000;26.000000
161014390.000000;25.000000
161014640.000000;26.000000
161016090.000000;25.000000
161017090.000000;26.000000
161017240.000000;25.000000
161017290.000000;26.000000
161017850.000000;25.000000
161018050.000000;26.000000
161018100.000000;25.000000
161018250.000000;26.000000
161018350.000000;25.000000
161018500.000000;26.000000
161018750.000000;25.000000
161018850.000000;33.000000
161019050.000000;26.000000
161019200.000000;25.000000
161019200.000000;17.000000
161019200.000000;19.000000
161019200.000000;21.000000
161019350.000000;26.000000
161019750.000000;25.000000
161019950.000000;26.000000
161021200.000000;27.000000
161021250.000000;28.000000
161021550.000000;27.000000
161021700.000000;28.000000
161022100.000000;27.000000
161022300.000000;28.000000
161022600.000000;27.000000
161022950.000000;28.000000
161023150.000000;27.000000
161023300.000000;28.000000
161023450.000000;27.000000
161023600.000000;28.000000
161023750.000000;27.000000
161023800.000000;28.000000
161023900.000000;27.000000
161024000.000000;28.000000
161024150.000000;27.000000
161024400.000000;28.000000
161024500.000000;27.000000
161025200.000000;18.000000
161025200.000000;20.000000
161025200.000000;22.000000
161025200.000000;28.000000
161025400.000000;27.000000
161025400.000000;30.000000
161025400.000000;36.000000
161027910.000000;28.000000
161064440.000000;33.000000
161078720.000000;25.000000
161078720.000000;17.000000
161078720.000000;19.000000
161078720.000000;21.000000
161078970.000000;26.000000
161080220.000000;23.000000
161080320.000000;24.000000
161080530.000000;23.000000
161080780.000000;24.000000
161080830.000000;23.000000
161080980.000000;24.000000
161081080.000000;23.000000
161081430.000000;24.000000
161081480.000000;23.000000
161083180.000000;24.000000
161083280.000000;23.000000
161083480.000000;24.000000
161083530.000000;23.000000
161083680.000000;24.000000
161084790.000000;18.000000
161084790.000000;20.000000
161084790.000000;22.000000
161084940.000000;27.000000
161084940.000000;30.000000
161084940.000000;36.000000
161087340.000000;28.000000
161092590.000000;27.000000
161098150.000000;28.000000
161131590.000000;25.000000
161131890.000000;26.000000
161132040.000000;25.000000
161132190.000000;26.000000
161159950.000000;33.000000
161162620.000000;25.000000
161162620.000000;17.000000
161162620.000000;19.000000
161162620.000000;21.000000
161162830.000000;26.000000
161164640.000000;23.000000
161164790.000000;24.000000
161164900.000000;23.000000
161165050.000000;24.000000
161165100.000000;23.000000
161165200.000000;24.000000
161165250.000000;23.000000
161165600.000000;24.000000
161165650.000000;18.000000
161165650.000000;23.000000
161165700.000000;20.000000
161165700.000000;22.000000
161166450.000000;24.000000
161166500.000000;23.000000
161166500.000000;35.000000
161166500.000000;36.000000
161167170.000000;24.000000
161167270.000000;23.000000
161168070.000000;24.000000
161168170.000000;23.000000
161169430.000000;24.000000
161169680.000000;23.000000
161169980.000000;24.000000
161216760.000000;25.000000
161217710.000000;26.000000
161218460.000000;25.000000
161219210.000000;26.000000
161219710.000000;25.000000
161220560.000000;26.000000
161220660.000000;25.000000
161221160.000000;26.000000
161223460.000000;25.000000
161224510.000000;26.000000
161231380.000000;25.000000
161233490.000000;26.000000
161233940.000000;25.000000
161234390.000000;26.000000
161234790.000000;25.000000
161234990.000000;26.000000
161235090.000000;25.000000
161235290.000000;26.000000
161236590.000000;25.000000
161236990.000000;26.000000
161237690.000000;25.000000
161237890.000000;26.000000
161238090.000000;25.000000
161238190.000000;26.000000
161238390.000000;25.000000
161240340.000000;26.000000
161240490.000000;25.000000
161241550.000000;26.000000
161241950.000000;25.000000
161242150.000000;26.000000
161244920.000000;25.000000
161245470.000000;26.000000
161245570.000000;25.000000
161246530.000000;26.000000
161246630.000000;25.000000
161247240.000000;26.000000
161248840.000000;25.000000
161249540.000000;26.000000
161249890.000000;25.000000
161249990.000000;26.000000
161250490.000000;25.000000
161250540.000000;26.000000
161250840.000000;25.000000
161250940.000000;26.000000
161251190.000000;25.000000
161251490.000000;26.000000
161251790.000000;25.000000
161253790.000000;26.000000
161254740.000000;25.000000
161257000.000000;26.000000
161257100.000000;25.000000
161257250.000000;26.000000
161257300.000000;25.000000
161258110.000000;26.000000
161258260.000000;25.000000
161258510.000000;26.000000
161262740.000000;25.000000
161267060.000000;26.000000
161267360.000000;25.000000
161267410.000000;26.000000
161271440.000000;23.000000
161272250.000000;24.000000
161272960.000000;25.000000
161273670.000000;26.000000
161273830.000000;25.000000
161274380.000000;26.000000
161276240.000000;25.000000
161276840.000000;26.000000
161277490.000000;25.000000
161277640.000000;26.000000
161278140.000000;25.000000
161279340.000000;26.000000
161279940.000000;25.000000
161280240.000000;26.000000
161280290.000000;25.000000
161280440.000000;26.000000
161282040.000000;25.000000
161282140.000000;26.000000
161285700.000000;25.000000
161285900.000000;26.000000
161286100.000000;25.000000
161287000.000000;26.000000
161287550.000000;25.000000
161287900.000000;26.000000
161288200.000000;25.000000
161288650.000000;26.000000
161338500.000000;25.000000
161338750.000000;26.000000
161339150.000000;25.000000
161339550.000000;26.000000
161354310.000000;27.000000
161354460.000000;28.000000
161355910.000000;25.000000
161356060.000000;26.000000
161356110.000000;25.000000
161357060.000000;26.000000
161357260.000000;25.000000
161357660.000000;26.000000
161358010.000000;25.000000
161358760.000000;26.000000
161359260.000000;25.000000
161359810.000000;26.000000
161362510.000000;25.000000
161363160.000000;26.000000
161363710.000000;25.000000
161363760.000000;26.000000
161363810.000000;25.000000
161365060.000000;26.000000
161372490.000000;25.000000
161372590.000000;26.000000
161372840.000000;25.000000
161372990.000000;26.000000
161373840.000000;25.000000
161374440.000000;26.000000
161376240.000000;25.000000
161376400.000000;26.000000
161376650.000000;25.000000
161377100.000000;26.000000
161388080.000000;27.000000
161388230.000000;28.000000
161390330.000000;25.000000
161390380.000000;26.000000
161390480.000000;25.000000
161390580.000000;26.000000
161390680.000000;25.000000
161390930.000000;26.000000
161391080.000000;25.000000
